id,wallet_address,chain,wallet_label,memory_tier,wallet_quality_score,wallet_risk_score,tokens_traded,realized_exits,win_rate,median_realized_return_pct,avg_realized_return_pct,rug_exposure_rate,quick_dump_rate,first_minute_entry_rate,avg_hold_time_minutes,reputation_note,caution_note,last_seen_at,created_at
6818,0x25e8bd07f9a29aa425c2762d36ea4d6f581f429d,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-99.9999999999918,-99.9999999999918,0.0,1.0,0.0,0.0,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-08T11:46:25.000Z,2026-05-13T07:31:05+00:00
6817,0x44df085447dbebcf69c6675c3b8a795c7fdeb3f4,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-99.99999999995572,-99.99999999995572,0.0,1.0,0.0,0.0,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-08T11:47:07.000Z,2026-05-13T07:31:05+00:00
6816,0xe0ab8197d24de3bf308e1ec8959feb9c38e99a44,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-100.0,-100.0,0.0,1.0,0.0,0.0,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-08T11:47:17.000Z,2026-05-13T07:31:05+00:00
6815,0x8eb86681676adfaa88cacf1a21af8d9b1a032c2f,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-99.99988427802896,-99.99988427802896,0.0,1.0,0.0,0.0,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-08T12:22:59.000Z,2026-05-13T07:31:05+00:00
6814,0xcd9f1e731c83a1ad7a875a48a8a4fe03fe623690,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-99.99863653818466,-99.99863653818466,0.0,1.0,0.0,0.0,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-08T14:57:55.000Z,2026-05-13T07:31:05+00:00
6813,0x30be5580eeeedf79f1a12783d445d792e8fcc257,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-1.9896428603093184,-1.9896428603093184,0.0,1.0,0.0,0.0,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-08T15:20:31.000Z,2026-05-13T07:31:05+00:00
6812,0xda70d995318f239db57f8d5ac5bf4123edbb8241,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-3.250502117468242,-3.250502117468242,0.0,1.0,0.0,0.0,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-08T21:29:51.000Z,2026-05-13T07:31:05+00:00
6811,0xb21df954d48f4682bff01911a2a590e45dcfbfab,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-13.17832917231779,-13.17832917231779,0.0,1.0,0.0,0.0,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-08T22:51:55.000Z,2026-05-13T07:31:05+00:00
6810,0x49668f6fd1c547f7fa2727a6f8960c8e2fd8ca82,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-8.44883962928687,-8.44883962928687,0.0,1.0,0.0,0.0,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T00:22:59.000Z,2026-05-13T07:31:05+00:00
6809,0x67b3fd48fbc1c36664818fe33dc96a742f5c6e5a,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-9.013715021568935,-9.013715021568935,0.0,1.0,0.0,0.0,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T08:30:13.000Z,2026-05-13T07:31:05+00:00
6808,0xd0f0240cb324a543170ceaf7718a54bc8e134275,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-15.752284250236848,-15.752284250236848,0.0,1.0,0.0,1.6333333333333333,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-07T21:58:45.000Z,2026-05-13T07:31:05+00:00
6807,0x99b266d28288fe5e52ca764452cfb808df1d39c4,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-47.98658185505799,-47.98658185505799,0.0,1.0,0.0,4.566666666666666,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-07T22:01:43.000Z,2026-05-13T07:31:05+00:00
6806,0xfc6142967fd01edaa643f346bc7d07d1cbea955d,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-99.99984552732455,-99.99984552732455,0.0,1.0,0.0,0.0,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T12:29:07.000Z,2026-05-13T07:31:05+00:00
6805,0x9a7d9ef5dd450d1955f630791e9dad9ee61bfaaf,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-2.8701827534005093,-2.8701827534005093,0.0,1.0,0.0,0.0,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T14:34:37.000Z,2026-05-13T07:31:05+00:00
6804,0x8bc24ecf08fbc3f300d0d84e890b8c5553c6a13a,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-69.48494538506442,-69.48494538506442,0.0,1.0,0.0,0.7666666666666667,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:15:23.000Z,2026-05-13T07:31:05+00:00
6803,0x32b65e32adcf10ddc58b13e9d0a67a2b51aa4551,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-0.4042336212569544,-0.4042336212569544,0.0,1.0,0.0,0.0,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:20:09.000Z,2026-05-13T07:31:05+00:00
6802,0xba7f16960c652e52390163c2762567e52ee702d0,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-70.35824715769262,-70.35824715769262,0.0,1.0,0.0,1.7333333333333334,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:22:43.000Z,2026-05-13T07:31:05+00:00
6801,0x040d4954167761cbc918df622d2d04130f3bb57d,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-60.62349803038656,-60.62349803038656,0.0,1.0,0.0,0.0,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:26:07.000Z,2026-05-13T07:31:05+00:00
6800,0x275cf176480d2ba96611c9f3f01d9fcc139a63ad,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-47.231929327052725,-47.231929327052725,0.0,1.0,0.0,0.7,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-08T09:08:47.000Z,2026-05-13T07:31:05+00:00
6799,0x1d9c2299f0aa0d5d51773a21c7d5465b0e4105c8,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-39.78104587245205,-39.78104587245205,0.0,1.0,0.0,1.9333333333333333,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-08T09:10:15.000Z,2026-05-13T07:31:05+00:00
6798,0xd259e99e9664f2e68904431094fb6738270ac290,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-1.776841792434986,-1.776841792434986,0.0,1.0,0.0,0.16666666666666666,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:20:25.000Z,2026-05-13T07:31:05+00:00
6797,0xc061d8dc282dc6b8f530170d3373eedf3e8154ae,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-23.53177187756441,-23.53177187756441,0.0,1.0,0.0,2.1666666666666665,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:22:47.000Z,2026-05-13T07:31:05+00:00
6796,0x2278d1548b8ab2ff2750232936a3ab346101608e,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-12.997735738221328,-12.997735738221328,0.0,1.0,0.0,0.9333333333333333,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:23:03.000Z,2026-05-13T07:31:05+00:00
6795,0x7de0070e29b377ee7d6cdf354d067d655dd0f1d8,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-49.35129115695337,-49.35129115695337,0.0,1.0,0.0,0.8666666666666667,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:23:17.000Z,2026-05-13T07:31:05+00:00
6794,0xeadd66bc096d3e199b2e8099498e3b7e04c0cb45,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-1.0877913523848992,-1.0877913523848992,0.0,1.0,0.0,0.23333333333333334,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:23:41.000Z,2026-05-13T07:31:05+00:00
6793,0x2a17ee5ff3cc05be1c1309a4b2dfd94dbb92c07b,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-47.739615047992174,-47.739615047992174,0.0,1.0,0.0,4.433333333333334,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:24:31.000Z,2026-05-13T07:31:05+00:00
6792,0xea9ceab5193e5981f68473247ce2b5dbc30feeb4,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-0.8500977577634178,-0.8500977577634178,0.0,1.0,0.0,3.066666666666667,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:24:39.000Z,2026-05-13T07:31:05+00:00
6791,0x95eca1a7672028007fa5d7a6eb0a8a4e33d2b29e,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-51.70016258650896,-51.70016258650896,0.0,1.0,0.0,1.0333333333333334,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:24:43.000Z,2026-05-13T07:31:05+00:00
6790,0x87ed33ef9b6d6939c3e951c6e094e7d0351f2cfd,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-2.1298509684544062,-2.1298509684544062,0.0,1.0,0.0,0.6,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:24:57.000Z,2026-05-13T07:31:05+00:00
6789,0x81e7e2b8cb14f54e23dbc3b5817dd3f59fabd41f,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-3.8810346745533146,-3.8810346745533146,0.0,1.0,0.0,1.6,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:25:55.000Z,2026-05-13T07:31:05+00:00
6788,0xc958073fb392823b9173d6c712bd5aac22c20e26,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-2.568494329012198,-2.568494329012198,0.0,1.0,0.0,4.566666666666666,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:26:01.000Z,2026-05-13T07:31:05+00:00
6787,0x3a83418753aa710e11cd0da4db7e909ebaf6e09d,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-51.83940147791929,-51.83940147791929,0.0,1.0,0.0,1.3666666666666667,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:26:59.000Z,2026-05-13T07:31:05+00:00
6786,0x7c56822fb0eff0e4aed42f00820dc17afe48dc31,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-53.123358224899505,-53.123358224899505,0.0,1.0,0.0,2.6333333333333333,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:27:07.000Z,2026-05-13T07:31:05+00:00
6785,0xbe53481899aa96874bac9270158912e7bc486985,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-1.3466833252366794,-1.3466833252366794,0.0,1.0,0.0,0.5333333333333333,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:27:49.000Z,2026-05-13T07:31:05+00:00
6784,0x88464b55df5c4920af052b61445bf9171cb68c89,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-52.502192123476746,-52.502192123476746,0.0,1.0,0.0,1.0333333333333334,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:28:07.000Z,2026-05-13T07:31:05+00:00
6783,0xa45da2bbfe5c5b1385ac31486286d8ec79fa0d80,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-1.6799343051520175,-1.6799343051520175,0.0,1.0,0.0,4.633333333333334,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:28:13.000Z,2026-05-13T07:31:05+00:00
6782,0x1b82c5372f4f61f66590fbcdf896325a522cc0b1,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-81.14738058022684,-81.14738058022684,0.0,1.0,0.0,0.1,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:28:31.000Z,2026-05-13T07:31:05+00:00
6781,0x6ef4a85cbf9df7b22c673c1e4a02a9fc1ffb1373,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-4.061233505862865,-4.061233505862865,0.0,1.0,0.0,0.3333333333333333,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:28:31.000Z,2026-05-13T07:31:05+00:00
6780,0x22442873b92f4ad3e43fb91ae0261baa151045ba,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-89.2838087971353,-89.2838087971353,0.0,1.0,0.0,1.0,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:28:33.000Z,2026-05-13T07:31:05+00:00
6779,0x713767a4e597c4cb7e70ee799029196a8aa4189f,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-8.193652504642895,-8.193652504642895,0.0,1.0,0.0,1.1666666666666667,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-08T13:30:43.000Z,2026-05-13T07:31:05+00:00
6778,0x4b5a3beb7045b8a607e73e9293af77ccc3b74cbb,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-38.250792474215515,-38.250792474215515,0.0,1.0,0.0,1.2333333333333334,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-08T13:32:01.000Z,2026-05-13T07:31:05+00:00
6777,0x18e0759c8cbc6a79db18f094c08b0640bfdf15d4,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-66.62931193712579,-66.62931193712579,0.0,1.0,0.0,1.6,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-08T13:32:27.000Z,2026-05-13T07:31:05+00:00
6776,0x8ebf5fcaa5ccd10364362e65a25ae41615710031,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-81.38476227779636,-81.38476227779636,0.0,1.0,0.0,0.7666666666666667,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-08T13:32:51.000Z,2026-05-13T07:31:05+00:00
6775,0x053e8993126f9d7ff741f3269ea47b78acacc25d,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-81.8374048625424,-81.8374048625424,0.0,1.0,0.0,2.3666666666666667,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-08T13:33:27.000Z,2026-05-13T07:31:05+00:00
6774,0x3fac8fbf730a8b44c843b187415d7fd40aa3c5ea,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-71.70132573651638,-71.70132573651638,0.0,1.0,0.0,1.4666666666666666,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:18:37.000Z,2026-05-13T07:31:05+00:00
6773,0xb903d67bbd9f19fa4ba4a6826c57a223a1ddf6a1,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-99.06425378317651,-99.06425378317651,0.0,1.0,0.0,0.9,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:20:03.000Z,2026-05-13T07:31:05+00:00
6772,0xc7bcc8385e36559b723e61c9365061392ecbcb39,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-2.679861950327668,-2.679861950327668,0.0,1.0,0.0,1.6333333333333333,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:20:15.000Z,2026-05-13T07:31:05+00:00
6771,0xa54d9365117e1c9156e15a6f0c612e6845ba938c,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-21.009022852506202,-21.009022852506202,0.0,1.0,0.0,2.7666666666666666,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:21:31.000Z,2026-05-13T07:31:05+00:00
6770,0x9134fc043e83df562d6a5d126a312f67f0dd0cc0,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-46.34656595520813,-46.34656595520813,0.0,1.0,0.0,4.833333333333333,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:24:39.000Z,2026-05-13T07:31:05+00:00
6769,0x745a05cf514ebc5a6cf4ba91712f8edc196f999b,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-26.082022381782465,-26.082022381782465,0.0,1.0,0.0,2.966666666666667,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:24:59.000Z,2026-05-13T07:31:05+00:00
6768,0x43e8ef7c446be5614a457034389b3d079a690109,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-39.68842851863676,-39.68842851863676,0.0,1.0,0.0,2.2,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:25:17.000Z,2026-05-13T07:31:05+00:00
6767,0x3e5c1a091bf9a06792c20cc6e8bf678029009a57,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-1.117983602994704,-1.117983602994704,0.0,1.0,0.0,2.533333333333333,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:27:31.000Z,2026-05-13T07:31:05+00:00
6766,0xeac6ad0452da4a6037872d6be545eea9ee41df5d,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-17.34296731182072,-17.34296731182072,0.0,1.0,0.0,0.9666666666666667,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:28:11.000Z,2026-05-13T07:31:05+00:00
6765,0x67c30257a266a80830aad89eebeef33fc1d12f91,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-0.5931465729986355,-0.5931465729986355,0.0,1.0,0.0,1.7666666666666666,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-08T17:58:07.000Z,2026-05-13T07:31:05+00:00
6764,0x2b25859f521d2a360f22283b4ea86923275453f5,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-0.6285799169354094,-0.6285799169354094,0.0,1.0,0.0,1.7666666666666666,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T09:39:09.000Z,2026-05-13T07:31:05+00:00
6763,0x1223b0d67b95bdf271bc48966ac1a44f87c5b5f5,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-1.8237713803210955,-1.8237713803210955,0.0,1.0,0.0,1.3333333333333333,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:25:05.000Z,2026-05-13T07:31:05+00:00
6762,0x9f8f747d19f785fd53bc9851ac5936bc5e32879b,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-1.2030277106985077,-1.2030277106985077,0.0,1.0,0.0,0.7333333333333333,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:25:25.000Z,2026-05-13T07:31:05+00:00
6761,0x4bc7771e05d56df4f7625b29e11c897821fc494d,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-60.03985989672367,-60.03985989672367,0.0,1.0,0.0,0.7,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:26:55.000Z,2026-05-13T07:31:05+00:00
6760,0x65f7d93a0623ec1f6c4e70f9ae43032be817a2ae,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-3.426898984426489,-3.426898984426489,0.0,1.0,0.0,3.8,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:26:55.000Z,2026-05-13T07:31:05+00:00
6759,0x3e9a5a84dd5de2c73b77d9e76ae3e13e7eebe979,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-2.6413986092221573,-2.6413986092221573,0.0,1.0,0.0,0.4,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:27:15.000Z,2026-05-13T07:31:05+00:00
6758,0xa25799e24a5a3f1575f92b3da314606cb0577a04,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-70.00015668011599,-70.00015668011599,0.0,1.0,0.0,2.966666666666667,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:27:29.000Z,2026-05-13T07:31:05+00:00
6757,0x6b133b775c23f841b13b36bcb53bddfaa271d983,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-53.295500750181766,-53.295500750181766,0.0,1.0,0.0,0.7666666666666667,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:27:29.000Z,2026-05-13T07:31:05+00:00
6756,0xfbd8832e178c7e71cd66658587bf7b502542bafa,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-99.63195430868149,-99.63195430868149,0.0,1.0,0.0,0.0,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:28:05.000Z,2026-05-13T07:31:05+00:00
6755,0xcb393486a675fac8dc785abe6703ea9c8cb13a1a,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-0.014805461346173053,-0.014805461346173053,0.0,1.0,0.0,0.0,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T15:28:39.000Z,2026-05-13T07:31:05+00:00
6754,0xb1aea0c6f88d6960d8a3cca1838aac29fc943abb,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-50.45326992815967,-50.45326992815967,0.0,1.0,0.0,0.9666666666666667,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T13:31:07.000Z,2026-05-13T07:31:05+00:00
6753,0xc2f106858cf7678aead5c624aa367c59be1987ee,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-5.625482779144733,-5.625482779144733,0.0,1.0,0.0,2.6,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T13:34:47.000Z,2026-05-13T07:31:05+00:00
6752,0xd1a2e8186d481bfb611c5638a79634880f71c08b,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-27.373934462935072,-27.373934462935072,0.0,1.0,0.0,4.7,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T13:35:33.000Z,2026-05-13T07:31:05+00:00
6751,0x1943431e29d4c28c95384b1026009295a2b2924a,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-27.118248914434815,-27.118248914434815,0.0,1.0,0.0,4.7,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T13:40:59.000Z,2026-05-13T07:31:05+00:00
6750,0xa970a3d995bf774b4beb7a721e48ea9745865a51,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-39.97359592326538,-39.97359592326538,0.0,1.0,0.0,0.6,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T13:41:49.000Z,2026-05-13T07:31:05+00:00
6749,0x2c48e5e7ed03b8923668a2c27d52b8742152a451,base,Unproven Wallet,Avoid / Suspicious Memory,30.0,30.0,1,1,0.0,-58.596751798246146,-58.596751798246146,0.0,1.0,0.0,1.2666666666666666,Wallet behavior is risky or dump-heavy; treat token activity around it carefully.,"quick_dump_behavior, low_realized_exit_history",2026-05-09T13:42:03.000Z,2026-05-13T07:31:05+00:00
